filename,data
img_1645.jpg,APRL_001,Women's Abaya Dress,Modest wear,N/A,Adults,L,Crepe,Mid-Range,Full-length Dress,"Smooth, Flowy, Pleated",Female,Light Pink,Full sleeves,"Casual, Everyday, Religious, Semi-formal","rectangle, apple, pear, inverted triangle","oval, round, square","fair, light, tan, olive, dark, ebony","neutral, cool"
img_1646.jpg,APRL_001,Women's Embroidered Kurta Set with Dupatta,traditional,,Adults,M,Cotton Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidery, Sheer fabric, Striped",Female,"Yellow, Green, Gold",3/4 sleeves,"Casual, Festive, Party, Formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, heart, diamond, rectangular","tan, olive, fair, light","warm, neutral"
img_1647.jpg,APRL_001,Women's Embroidered Anarkali Suit,traditional,Adults,M,Georgette Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery, Embellished",Female,Purple,Full sleeves,"party, wedding, festive, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, heart, square","fair, light, tan, olive, dark","neutral, cool"
img_1648.jpg,APRL_001,Women's Printed Kurta Set,traditional,"",Adults,M,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Printed",Female,"Pink, Multi-color print","3/4 sleeves, Bell sleeves","casual, festive, semi-formal","pear, apple, rectangle, hourglass","oval, round, square","fair, light, tan, olive","neutral, cool"
img_1649.jpg,APRL_001,Sharara Suit,Original,URL_of_original_image,Adults,N/A,Georgette Blend,Mid-High Range,"Top wear, Bottom wear","Smooth fabric, Intricate embroidery, Tiered, Flowy",Female,"Teal, Aqua Green, Gold, Multicolored embroidery",Full sleeves,"Wedding, Party, Festive, Formal, Traditional","hourglass, pear, rectangle, inverted triangle","oval, round, heart, square","tan, olive, fair, light","cool, neutral, warm"
img_1650.jpg,APRL_001,Anarkali Suit,traditional,,Adults,M,Velvet Blend,High-Range,Full outfit,"Velvet texture, Gold Embroidery",Female,"Navy Blue, Gold",Full sleeves,"Wedding, Festive, Party, Formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1651.jpg,APRL_001,Embellished Kaftan Dress,Full length,,Adults,Free size,Georgette,Mid-Range,Dress,"Smooth fabric, Beaded, Embroidered",Female,Deep Purple,Kimono sleeves,"Party, Wedding, Festive, Special Occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1652.jpg,APRL_001,Embellished Kaftan Dress,Ethnic,N/A,Adults,Free size,Georgette Blend,Mid-Range,Full wear,"Smooth fabric, Beading, Embroidery",Female,Teal,"Kaftan sleeves, Full sleeves","party, wedding, festive, formal, special occasions","apple, rectangle, pear, inverted triangle, hourglass","oval, round, heart, square","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1653.jpg,APRL_001,Embroidered Kaftan Dress,traditional,,Adults,M,"Crepe, Embroidery",Mid-Range,Dress,"Smooth fabric, Heavy Embroidery, Embellished",Female,"Off-white, Gold, Blue","Full sleeves, Batwing style","festive, party, wedding, formal, cultural events","hourglass, pear, apple, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive, dark","warm, neutral"
img_1654.jpg,APRL_001,Women's Embroidered Lehenga Choli,traditional,N/A,Adults,L,Georgette Blend,Mid-Range,"Ethnic Set (Top wear, Bottom wear, Dupatta)","Embroidered, Mirror work, Flowy",Female,Yellow,Elbow length sleeves,"wedding, festive, party, ceremonial","hourglass, pear, rectangle, inverted triangle","oval, round, rectangular","tan, olive, fair, light","warm, neutral"
img_1655.jpg,APRL_001,Modest Maxi Abaya Dress,full outfit image, model wearing,Not available,Adults,All sizes,Polyester Blend,Mid-Range,Full Length Dress,"Smooth, Flowy",Female,Teal Blue,Full sleeves,"casual, formal, everyday, religious events","rectangle, pear, apple, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1656.jpg,APRL_001,Embellished Kaftan Dress,"fashion, ethnic, glamorous",Provided in prompt,Adults,Not Applicable,"Satin, Polyester Blend",Mid-Range,One-piece,"Smooth, Flowy, Shimmering, Embellished (shoulders, waist)",Female,"Magenta, Gold",Full sleeves,"Party, Formal, Special Occasion, Cultural Event, Wedding (guest)","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1657.jpg,APRL_001,Men's Embellished Kurta,Traditional,Not Available,Adult,L,Cotton Blend,Mid-Range,Top wear,"Embroidered, Geometric pattern, Shimmering",Male,Dark Green,Full sleeves,"party, wedding, festive, formal","rectangle, inverted triangle, apple, pear","oval, round, square","tan, olive, fair, light","warm, neutral, cool"
img_1658.jpg,APRL_001,Women's Modest Abaya Dress,original_image.jpg,https://example.com/image/original_image.jpg,Adults,M,Crepe,Mid-Range,Full garment,"Smooth, Flowy",Female,Cream,Full sleeves,"casual, daily wear, religious events, special occasions","hourglass, pear, apple, inverted triangle, rectangle","oval, round, rectangular","fair, light, tan, olive",neutral
img_1659.jpg,APRL_001,Women's Embroidered Kurta Set with Tie-Dye Dupatta,main_image,N/A,Adults,N/A,Silk Blend,Mid-Range,Co-ord set,"Smooth fabric, Embroidery, Tie-dye (Dupatta)",Female,"Mustard Yellow, White",Three-quarter sleeves,"casual, festive, party, traditional","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1660.jpg,APRL_001,Women's Punjabi Suit,traditional,Image_URL_placeholder,Adults,N/A,"Georgette Blend, Net",Mid-Range,"Suit (Top wear, Bottom wear, Dupatta)","Smooth fabric, Embroidery, Sequins, Net",Female,"Dark Purple, Pink, Gold",Full sleeves,"festive, party, wedding, casual","hourglass, pear, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1662.jpg,APRL_003,Anarkali Suit,traditional,,Adults,L,Georgette Blend,High-Range,Full Suit,"Smooth fabric, Embroidery",Female,Lime Green,Full sleeves,"wedding, party, festive, formal","hourglass, pear, rectangle, inverted triangle","oval, round, heart","tan, olive, fair, light","warm, neutral"
img_1663.jpg,APRL_001,Embroidered Anarkali Gown Set,traditional,N/A,Adults,N/A,Art Silk,Mid-Range,Full Ethnic Set,"Smooth fabric, Intricate embroidery, Pleated",Female,Emerald Green,Full sleeves,"Festive, Wedding, Party, Formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1664.jpg,APRL_001,Embroidered Kaftan Dress,fashion_photography,N/A,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth, Flowy fabric, Intricate Embellishment",Female,"Black, Silver",Long Batwing sleeves,"Party, Formal, Wedding, Festive, Special Occasion","rectangle, apple, pear, inverted triangle, hourglass","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1665.jpg,APRL_001,Embroidered Kaftan Dress,product_image,N/A,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth fabric, Embellishment, Embroidery, Beading",Female,Dark Green,Batwing sleeves,"casual, party, wedding, formal, festive, evening wear","apple, pear, rectangle, inverted triangle, hourglass","oval, round, square, rectangular","fair, light, olive, tan, dark, ebony","warm, neutral, cool"
img_1666.jpg,APRL_001,Women's Embroidered Kaftan Dress,traditional,,Adults,M,"Chiffon, Embellished",High-Range,Dress,"Smooth fabric, Sheer, Intricate embroidery, Embellished, Flowy",Female,"Royal Blue, Gold","Long, Bell sleeves","party, wedding, formal, festive, special occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1667.jpg,APRL_003,Lehenga Choli,traditional,,Adults,L,"Georgette, Net with Mirror Work",Mid-Range,Lehenga Choli Set,"Mirror work, Embroidered, Sheer, Flowy",Female,Fuchsia,Short sleeves,"Wedding, Engagement, Festive, Party, Reception","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1668.jpg,APRL_003,Women's Maxi Dress,modest fashion,Adults,Various,"Crepe, Polyester Blend",Mid-Range,Dress,"Smooth fabric, Flowy, Puffed sleeves",Female,Rust Red,"Full sleeves, Puff sleeves, Cuffed sleeves","casual, semi-formal, everyday wear, cultural events, seasonal, modest fashion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1669.jpg,APRL_001,Embroidered Abaya,traditional,Adults,L,Crepe,Mid-Range,Outerwear,"Smooth fabric, Embroidery",Female,"Navy Blue, Gold","Full sleeves, Bell sleeves","casual, party, formal, wedding, special occasions, seasonal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive, dark","warm, neutral, cool"
img_1670.jpg,APRL_001,Men's Patterned Kurta,traditional,,Adults,M,Polyester Blend,Mid-Range,Top wear,"Textured pattern, Slight sheen",Male,Lilac,Full sleeves,"casual, party, festive, wedding","rectangle, inverted triangle, apple","oval, round, square","fair, light, tan, olive","cool, neutral"
img_1671.jpg,APRL_001,Women's Embroidered Abaya,traditional,,Adults,L,Polyester Blend,Mid-Range,Outerwear/Dress,"Smooth fabric, Embroidery",Female,Black,Wide sleeves,"casual, formal, seasonal, special occasions, modest wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1672.jpg,APRL_001,Women's Embroidered Kurta Set with Dupatta,full length model shot,provided_image_url,Adults,M,Cotton Blend,Mid-Range,Kurta Set,"Smooth fabric, Embroidery, Striped Dupatta",Female,Mint Green,3/4th sleeves,"Casual, Festive, Party","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1673.jpg,APRL_001,Women's Patiala Suit,traditional,Image provided in prompt,Adults,M,Faux Georgette Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Intricate embroidery, Mirror work",Female,"Navy Blue, Gold",Full sleeves,"Festivals, Weddings, Parties, Engagements","pear, hourglass, rectangle, inverted triangle","oval, round, square, heart","tan, olive, fair, light, dark","warm, neutral, cool"
img_1674.jpg,APRL_003,Embellished Anarkali Gown,ethnic gown,Not Applicable,Adults,Medium,Georgette Blend,Mid-Range,One Piece Gown,"Pleated, Embroidered, Embellished",Female,"Navy Blue, Gold","One shoulder, Sleeveless","Party, Wedding, Festive, Formal","hourglass, pear, rectangle, inverted triangle, apple","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1675.jpg,APRL_003,Peplum Sharara Suit,traditional,N/A,Adults,M,Georgette Blend,High-Range,Top wear, Bottom wear,"Smooth fabric, Intricate Embroidery, Sequins",Female,Dusty Rose Pink,Full sleeves,"wedding, party, festival, engagement, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1676.jpg,APRL_001,Women's Kaftan Dress,traditional,https://i.imgur.com/kS5x87J.jpeg,Adults,M,Georgette,Mid-Range,Dress,"Smooth, Flowy, Embellished, Gold Border",Female,Purple,"Batwing sleeves, Elbow length","Casual, Party, Festive, Evening wear","rectangle, apple, pear, inverted triangle, hourglass","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark, ebony","warm, neutral, cool"
img_1677.jpg,APRL_001,Kaftan Dress,traditional,image_link_placeholder,Adults,L,Chiffon,Mid-Range,Dress,"Smooth fabric, Embellished, Flowy",Female,Emerald Green,Wide sleeves,"casual, party, wedding, festive, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1678.jpg,APRL_001,Embroidered Kaftan Abaya,main_image,N/A,Adults,Free size,Polyester Blend,Mid-Range,Full-length Dress,"Smooth fabric, Intricate Embroidery, Flowy",Female,"Black, Gold",Long sleeves,"Formal, Party, Wedding, Religious gatherings, Special Occasions","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1679.jpg,APRL_001,Lehenga Choli,ethnic wear,,Adults,L,Georgette Blend,Mid-Range,Lehenga Choli set,"Flowy fabric, Intricate mirror work, Embroidery",Female,Hot Pink,Sleeveless,"Wedding, Festive, Party, Engagement","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","tan, olive, fair, light, dark","cool, neutral, warm"
img_1680.jpg,APRL_003,Women's Abaya,traditional,,Adults,L,Polyester Blend,Mid-Range,Outerwear,"Smooth fabric, Flowy",Female,Charcoal Grey,Full sleeves,"casual, religious, formal, cultural","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1681.jpg,APRL_001,Women's Embroidered Abaya,original,https://oaidalleapiprodscus.blob.core.windows.net/private/org-r74R3b0XqA507jLpXkQ03U2f/user-h21K7Gz107w286n8Yx4zQ1jT/img-6gY8Kk7fE6I1uV2vjQjQWwFh.png?st=2024-05-23T06%3A37%3A40Z&se=2024-05-23T08%3A37%3A40Z&sp=r&sv=2021-08-06&sr=b&rscd=inline&rsct=image/png&skoid=6ee04d88-dce7-4932-9d40-af0b4e6c010f&sktid=a48cca56-e6da-484e-a813-92c13fcd98f1&skt=2024-05-22T21%3A10%3A20Z&ske=2024-05-29T21%3A10%3A20Z&sks=b&skv=2021-08-06&sig=v87l5yF7d%2Bw97/vE/8051U%2BO3gR7FjF2V1H8B3L1Kk8%3D,Adults,S, M, L, XL,Georgette,Mid-Range,Dress/Abaya,"Smooth fabric, Embroidery",Female,Maroon, Black, Gold,Bell sleeves,"casual, party, formal, religious","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1682.jpg,APRL_001,Men's Kurta,traditional,https://example.com/kurta_image.jpg,Adults,"M, L",Cotton Blend,Mid-Range,Top wear,"Geometric pattern, Textured, Smooth fabric",Male,Grey,Full sleeves,"festive, party, wedding, casual","rectangle, inverted triangle, apple","oval, square, rectangular","tan, olive, dark","neutral, warm"
img_1683.jpg,APRL_001,Jilbab with Niqab,,,Adults,Free Size,Polyester Blend,Mid-Range,Full Body Wear,"Smooth fabric, Flowing",Female,Light Beige,Full sleeves,"casual, religious, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","fair, light, tan, olive","warm, neutral, cool"
img_1684.jpg,APRL_003,Women's Embroidered Kurta Set with Dupatta,Multiple images provided,Provided in input,Adults,M,Viscose Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidery, Striped texture on dupatta",Female,"Dark Green, Orange",3/4 sleeves,"casual, festive, party, ethnic wear, semi-formal","hourglass, pear, apple, inverted triangle, rectangle","oval, square, heart, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1685.jpg,APRL_001,Embroidered Anarkali Suit Set,main image,N/A,Adults,M,Georgette Blend with Net Dupatta,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Intricate embroidery, Sheer dupatta",Female,Magenta,Full sleeves,"festive, party, wedding, formal, seasonal","hourglass, pear, apple, rectangle, inverted triangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1686.jpg,APRL_001,Embellished One-Shoulder Gown,Ethnic,,Adults,All Sizes,Georgette, Sequin Embellishments,High-End,Gown,"Pleated, Embellished, Sequin work",Female,Mauve,"One-shoulder, Sleeveless","Wedding, Party, Festive, Formal","hourglass, pear, rectangle","oval, round, heart","fair, light, tan, olive, dark","cool, neutral"
img_1687.jpg,APRL_001,Sharara Suit Set,traditional,,Adults,M,Georgette,Mid-Range,"Top wear, Bottom wear","Flowing fabric, Pleated, Embroidery, Sequin work",Female,Aqua Blue,Full sleeves,"party, wedding, festive, formal","hourglass, pear, rectangle, inverted triangle, apple","oval, round, square, heart","fair, light, tan, olive","cool, neutral"
img_1688.jpg,APRL_001,Women's Embellished Kaftan,Not Applicable,Not Applicable,Adults,Free Size,Georgette Blend,Mid-Range,Full-length dress,"Smooth fabric, Flowy, Embroidered, Beaded",Female,"Royal Blue, Gold",Kaftan sleeves,"party, wedding, festive, special occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1689.jpg,APRL_001,Embroidered Kaftan Dress,full_image,,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth fabric, Embroidery, Flowy",Female,"Yellow, Multicolor embroidery","Full sleeves, Bell sleeves","Party, Festive, Wedding, Special Occasion","apple, pear, rectangle, hourglass, inverted triangle","oval, square, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1690.jpg,APRL_001,Kaftan Dress,traditional,Adults,L,Georgette Blend,Mid-Range,Dress,"Smooth, Embroidered, Beaded",Female,"Emerald Green, Gold","Full sleeves, Bell sleeves","Formal, Party, Wedding, Festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, heart","ebony, dark, tan, olive, fair, light","cool, warm, neutral"
img_1691.jpg,APRL_001,Bridal Lehenga,traditional,,Adults,L,Velvet,High-End,Full Ensemble,"Embroidered, Shimmering, Smooth fabric",Female,"Royal Blue, Gold",Full sleeves,"wedding, party, formal, festive, traditional","hourglass, pear, rectangle, inverted triangle","oval, round, heart","fair, light, olive, tan","cool, neutral"
img_1693.jpg,APRL_001,Abaya Dress,traditional,,Adults,Free Size,Polyester Blend,Mid-Range,Full-length dress,"Smooth fabric, Embroidery",Female,Teal,Full sleeves,"casual, formal, festive, religious","rectangle, pear, apple, hourglass","oval, round, square","fair, light, olive, tan, dark, ebony","cool, neutral, warm"
img_1694.jpg,APRL_003,Men's Fusion Kurta,Modern Fusion,,Adults,L,Cotton Blend,Mid-Range,Top wear,"Smooth fabric, Geometric print",Male,Teal,Full sleeves,"casual, party, festive, semi-formal","rectangle, inverted triangle, apple, pear","oval, round, square, rectangular","ebony, dark, tan, olive, fair, light","neutral, cool, warm"
img_1695.jpg,APRL_001,Women's Jilbab,full_length_model_shot,N/A,Adults,Free Size,Crepe Polyester,Mid-Range,Full body garment,"Smooth fabric, shirred cuffs",Female,Dusty Pink,"Full sleeves, shirred","religious, casual, formal, daily wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","cool, neutral, warm"
img_1696.jpg,APRL_001,Women's Embroidered Kurta Set with Dupatta,Full Image,provided_image_url,Adult,M,"Cotton Blend, Art Silk Blend",Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidered, Printed, Sheer",Female,"Lime Green, Dark Green, Multi-color print",Three-quarter sleeves,"festive, party, casual, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","tan, olive, fair, light, dark, ebony","warm, neutral, cool"
img_1697.jpg,APRL_001,Patiala Salwar Suit,traditional,,Adults,L,Georgette Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery",Female,Maroon,Three-quarter sleeves,"casual, party, festive, semi-formal, wedding","rectangle, inverted triangle, apple, hourglass, pear","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1698.jpg,APRL_001,Embellished One-Shoulder Gown,full_image,provided_image,Adults,L,Georgette Blend,Mid-Range,Full wear,"Pleated, Sequined, Draped, Smooth fabric",Female,Maroon,"One-shoulder (sleeveless), Draped sleeve","party, wedding, festive, formal","hourglass, pear, rectangle, inverted triangle","oval, round, square, heart","dark, tan, olive, fair, light","warm, neutral, cool"
img_1699.jpg,APRL_001,Sharara Suit,Traditional Wear,,Adults,M,Georgette Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Intricate embroidery",Female,Sage Green,Full sleeves,"Wedding, Party, Festive, Formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1700.jpg,APRL_001,Kaftan Dress,traditional,,Adults,Free Size,Chiffon,Mid-Range,Dress,"Smooth fabric, Intricate embroidery, Embellished",Female,Deep Purple,Kaftan sleeves,"Party, Wedding, Festive, Formal","rectangle, apple, pear, hourglass, inverted triangle","oval, round, square, heart","tan, olive, fair, light, dark","warm, neutral, cool"
img_1701.jpg,APRL_001,Embellished Kaftan Dress,full_image,https://s3.amazonaws.com/sdb-prod-assets/images/1691745432420.jpeg,Adults,L,Chiffon,Mid-Range,Dress,"Smooth fabric, Embellishment, Sheer",Female,Red,"Full sleeves, Kimono sleeves","party, wedding, formal, festive","hourglass, pear, apple, inverted triangle, rectangle","oval, round, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1702.jpg,APRL_003,Embroidered Kaftan Dress,traditional,Adults,L,Georgette Blend,Mid-Range,Dress,"Smooth fabric, Embroidery",Female,"White, Gold",Full sleeves,"party, wedding, festive, evening, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1703.jpg,APRL_001,Jacket Style Anarkali Gown,,,"Adults",L,"Georgette Blend","High-Range","Ethnic Gown Set","Embroidered, Shimmering, Smooth fabric, Pleated",Female,"Navy Blue, Gold","Full sleeves","party, wedding, festive, formal, reception","hourglass, rectangle, pear","oval, round, diamond","ebony, dark, tan, olive, fair, light","warm, neutral"
img_1704.jpg,APRL_001,Women's Abaya,Modest Fashion,Adults,L,Crepe,Mid-Range,Top wear,"Smooth fabric, Embroidery",Female,Dark Brown,Full sleeves,"daily wear, religious, casual, formal, special occasions","rectangle, apple, pear, hourglass, inverted triangle","oval, round, square","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1705.jpg,APRL_001,Men's Kurta with Pajama,traditional,Adults,L,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Textured pattern, Smooth fabric",Male,"Teal, White",Full sleeves,"casual, party, wedding, festive",rectangle, inverted triangle, apple,"oval, round, square, rectangular","fair, light, olive, tan","cool, neutral"
img_1706.jpg,APRL_001,Women's Abaya with Hijab,black abaya, multi-color printed hijab,,Adults,L,Polyester Blend,Mid-Range,Full-length garment,"Smooth fabric (Abaya), Smooth fabric, Printed (Hijab)",Female,"Black (Abaya), Multi-color (Hijab)",Full sleeves,"daily wear, religious events, casual, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1707.jpg,APRL_001,Women's Maroon Embroidered Kurta Set with Dupatta,traditional,N/A,Adults,M,Cotton Blend,Mid-Range,"Top wear, Bottom wear","Smooth fabric, Embroidery, Striped Dupatta, Embellishments",Female,Maroon,3/4 sleeves,"casual, party, wedding, formal, seasonal","rectangle, hourglass, pear, apple, inverted triangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1708.jpg,APRL_003,Peach Embroidered Patiala Suit,traditional,https://raw.githubusercontent.com/fomightez/cpt_image_url_list/main/image_files/peach_suit_full.jpg,Adults,M,"Georgette Blend, Cotton Blend",Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Intricate embroidery",Female,Peach,3/4 sleeves,"casual, festive, party, wedding","hourglass, rectangle, inverted triangle","oval, round, rectangular","tan, olive, fair, light","warm, neutral"
img_1709.jpg,APRL_001,Embellished One-Shoulder Gown,"festive, partywear",N/A,Adults,M,Georgette Blend,High-Range,Full Outfit,"Smooth fabric, Embellishments, Pleated",Female,Teal Green,"One-shoulder, Draped","Party, Wedding, Festive, Formal","hourglass, pear, rectangle, inverted triangle","oval, round, heart, diamond","ebony, dark, tan, olive, fair, light","cool, neutral"
img_1710.jpg,APRL_003,Lavender Gold Embroidered Sharara Suit,traditional,,Adults,L,"Faux Georgette, Zari Embroidery",Mid-Range,Ethnic Suit Set,"Smooth fabric, Intricate golden embroidery, Scalloped edges",Female,"Lavender, Gold",Full sleeves,"Festive, Party, Wedding, Cultural events","hourglass, pear, rectangle, inverted triangle","oval, round, heart, square","fair, light, tan, olive","cool, neutral"
img_1711.jpg,APRL_003,Embroidered Kaftan Dress,traditional,N/A,Adults,Free Size,Chiffon Blend,Mid-Range,Full-length dress,"Smooth fabric, Flowy, Gold embroidery",Female,"Black with Gold embroidery","Full-length Kaftan sleeves","Party, Formal, Festive, Evening wear","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1712.jpg,APRL_001,Women's Embellished Kaftan Dress,traditional,ethnic,festive,,Adults,Multiple,Chiffon,"Mid-Range, High-End",Full-length dress,"Sheer, flowing, Embellished, Intricate embroidery",Female,"Red, Gold","3/4 sleeves, Kaftan sleeves","formal, party, wedding, festive, special occasion","hourglass, pear, apple, inverted triangle, rectangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1713.jpg,APRL_001,Kaftan Dress,Traditional,Adults,N/A,Chiffon,Mid-Range,Full-length Dress,"Smooth fabric, Intricate embroidery, Flowy",Female,"Black, Gold",Flared sleeves,"Party, Wedding, Formal, Festive, Evening wear","hourglass, pear, apple, rectangle","oval, round, square, heart, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1714.jpg,APRL_003,Women's Lehenga Choli Set,traditional,N/A,Adults,L,Art Silk Blend,High-Range,Set,"Woven Brocade, Smooth, Jacquard Pattern",Female,Mustard Yellow,Short Sleeves,"Wedding, Festive, Party, Traditional events","hourglass, pear, rectangle, inverted triangle","oval, round, heart","fair, light, tan, olive, dark","warm, neutral"
img_1715.jpg,APRL_001,Women's Abaya,modest,Adults,L,Crepe,Mid-Range,Full Garment,"Smooth fabric, Embroidery",Female,Mauve,Full sleeves,"casual, religious, party, formal","hourglass, pear, apple, inverted triangle, rectangle","oval, round, rectangular","fair, light, tan, olive","neutral, cool"
img_1716.jpg,APRL_001,Men's Kurta,traditional,,Adults,M,Silk Blend,Mid-Range,Top wear,"Woven geometric pattern, subtle texture",Male,Teal Blue,Full sleeves,"casual, party, wedding, formal, seasonal, festive","rectangle, inverted triangle, apple","oval, round, square","tan, olive, dark","warm, neutral"
img_1717.jpg,APRL_001,Kaftan Abaya,Kaftan style,N/A,Adults,Free Size,Georgette Blend,Mid-Range,Dress / Full-length garment,"Smooth fabric, Beaded embroidery, Sequin embellishments",Female,Grey,"Batwing sleeves, Full sleeves","Casual, Religious events, Special occasions, Eid, Formal","apple, rectangle, pear, hourglass, inverted triangle","oval, round, square, heart, diamond, rectangular","ebony, dark, tan, olive, fair, light","warm, neutral, cool"
img_1718.jpg,APRL_001,Women's Embroidered Kurta Set with Dupatta,traditional,,Adults,L,Rayon Blend,Mid-Range,"Top wear, Bottom wear, Dupatta","Smooth fabric, Embroidered neckline, Sheer printed dupatta",Female,"Beige, Brown, Multi-color",Three-quarter sleeves,"casual, party, festive, semi-formal","rectangle, pear, apple, inverted triangle, hourglass","oval, round, square, heart","fair, light, tan, olive, dark","warm, neutral"
